timestamp,node,latency,action,cpu,ram,tx,rx,instances
1605182971140608000,10.0.1.122,405.0,move_up,98.47,50.90025,421669.0,265985.0,3
1605182972500493056,10.0.1.125,392.0,move_up,87.16,51.30035,691328.0,580026.0,3
1605182972566044928,10.0.1.122,385.0,move_up,82.88,51.41113333333333,564571.0,508297.0,3
1605182973920572928,10.0.1.125,392.0,move_up,39.8,51.475300000000004,427710.0,331368.0,3
1605182974011145984,10.0.1.122,387.0,move_up,39.8,51.475300000000004,427710.0,331368.0,3
1605182975379448064,10.0.1.125,378.0,move_up,25.113333333333333,51.473099999999995,261987.0,191995.0,3
1605182975432686080,10.0.1.122,365.0,move_up,25.113333333333333,51.473099999999995,261987.0,191995.0,3
1605182976799873024,10.0.1.125,384.0,move_up,22.5975,51.466775,403254.0,274410.0,3
1605182976881828096,10.0.1.122,384.0,move_up,22.5975,51.466775,403254.0,274410.0,3
1605182978249186048,10.0.1.125,387.0,move_up,33.97,51.4854,289207.0,196626.0,3
1605182978380867840,10.0.1.122,409.0,move_up,33.97,51.4854,289207.0,196626.0,3
1605182979741596928,10.0.1.125,399.0,move_up,30.893333333333334,51.48616666666667,260378.0,192598.0,3
1605182979800478976,10.0.1.122,386.0,move_up,28.725,51.48525000000001,387920.0,269783.0,3
1605182981180062976,10.0.1.125,388.0,move_up,23.0525,51.487874999999995,406930.0,269556.0,3
1605182981250466048,10.0.1.122,411.0,move_up,23.33,51.489666666666665,279388.0,192371.0,3
1605182982609684992,10.0.1.125,392.0,move_up,23.566666666666666,51.486766666666675,280074.0,194323.0,3
1605182982682523904,10.0.1.122,404.0,move_up,23.566666666666666,51.486766666666675,280074.0,194323.0,3
1605182983800376064,10.0.1.122,50.0,place,23.236666666666665,51.48533333333333,253685.0,189455.0,3
1605182984029423872,10.0.1.125,393.0,move_up,23.236666666666665,51.48533333333333,253685.0,189455.0,3
1605182984800412928,10.0.1.122,49.0,place,24.24,51.4734,182457.0,129498.0,3
1605182985450246144,10.0.1.125,366.0,move_up,24.255,51.47687500000001,357941.0,254055.0,3
1605182985801558016,10.0.1.122,48.0,place,24.916666666666668,51.48273333333333,260058.0,192207.0,3
1605182986806558976,10.0.1.122,52.0,place,23.310000000000002,51.4838,177838.0,122565.0,3
1605182986889425152,10.0.1.125,378.0,move_up,24.276666666666667,51.48503333333333,262412.0,190215.0,3
1605182987800679936,10.0.1.122,45.0,place,26.73,51.48495,159834.0,122825.0,3
1605182988325544960,10.0.1.125,394.0,move_up,23.313333333333333,51.483666666666664,242181.0,183584.0,3
1605182988806242048,10.0.1.122,49.0,place,16.48,51.482749999999996,186001.0,130595.0,3
1605182989800473856,10.0.1.122,42.0,place,26.226666666666663,51.56496666666667,260214.0,196068.0,3
1605182989813435904,10.0.1.125,421.0,move_up,23.79,51.544825,363868.0,265904.0,3
1605182990801955072,10.0.1.122,42.0,place,30.0,51.601600000000005,158990.0,122163.0,3
1605182991269992960,10.0.1.125,386.0,move_up,28.0,51.5962,249721.0,184955.0,3
1605182991801903872,10.0.1.122,37.0,place,24.0,51.600750000000005,180437.0,128859.0,3
1605182992369499904,10.0.1.125,53.0,place,26.12,51.6017,251525.0,189829.0,3
1605182992801871104,10.0.1.122,36.0,place,25.336666666666662,51.59029999999999,249732.0,182542.0,3
1605182993349693952,10.0.1.125,32.0,place,23.955,51.56315,171821.0,120927.0,3
1605182993805454848,10.0.1.122,38.0,place,26.26,51.5643,168615.0,123241.0,3
1605182994378649088,10.0.1.125,60.0,place,23.955,51.57115,175442.0,123299.0,3
1605182994803064064,10.0.1.122,35.0,place,21.65,51.580650000000006,173514.0,122186.0,3
1605182995801767168,10.0.1.122,33.0,place,23.040000000000003,51.58193333333333,259852.0,180498.0,3
1605182996321049088,10.0.1.125,NaN,place,23.204,51.57941999999999,427695.0,300136.0,3
1605182996372376832,10.0.1.125,51.0,place,23.204,51.57941999999999,0.0,0.0,3
1605182996824583168,10.0.1.122,54.0,place,25.25,51.5638,173131.0,121522.0,3
1605182997370249984,10.0.1.125,47.0,place,24.36,51.58975,174129.0,122966.0,3
1605182997820807936,10.0.1.122,49.0,place,23.47,51.6008,175600.0,122439.0,3
1605182998373539840,10.0.1.125,49.0,place,28.49,51.59086666666666,255658.0,180695.0,3
1605182998825725952,10.0.1.122,51.0,place,29.16333333333333,51.58513333333334,253478.0,180187.0,3
1605182999371442944,10.0.1.125,46.0,place,26.11,51.5814,178065.0,123644.0,3
1605182999824649984,10.0.1.122,49.0,place,25.740000000000002,51.58475,199023.0,135859.0,3
1605183000367737088,10.0.1.125,41.0,place,26.455,51.570949999999996,215809.0,138254.0,3
1605183000821072128,10.0.1.122,43.0,place,28.16,51.56185,243024.0,177412.0,3
1605183001370345216,10.0.1.125,42.0,place,26.58,51.6021,280019.0,252322.0,3
1605183001820834048,10.0.1.122,42.0,place,25.0,51.6155,302809.0,228962.0,3
1605183002371469056,10.0.1.125,42.0,place,26.633333333333336,51.60056666666666,372983.0,219637.0,3
1605183003161832960,10.0.1.122,382.0,move_down,25.322499999999998,51.607225,446796.0,265936.0,3
1605183003369581824,10.0.1.125,39.0,place,23.195,51.61345,232134.0,135142.0,3
1605183004371334912,10.0.1.125,39.0,place,22.784999999999997,51.577200000000005,221631.0,134850.0,3
1605183004650795008,10.0.1.122,391.0,move_down,22.13333333333333,51.57373333333334,345847.0,205327.0,3
1605183005371380992,10.0.1.125,38.0,place,19.843333333333334,51.588966666666664,342551.0,202854.0,3
1605183006090863872,10.0.1.122,383.0,move_down,19.150000000000002,51.597766666666665,340414.0,199426.0,3
